time,kb
1690049305470,201460
1690049305572,201460
1690049305674,201460
1690049305777,201460
1690049305879,201460
1690049305981,201460
1690049306084,201460
1690049306186,201460
1690049306288,201460
1690049306390,201460
1690049306492,201460
1690049306594,201460
1690049306696,201460
1690049306798,203100
1690049306900,207356
1690049307003,207484
1690049307106,207412
1690049307209,207452
1690049307311,207544
1690049307413,207700
1690049307516,207700
1690049307617,207988
1690049307719,208180
1690049307820,208484
1690049307922,208436
1690049308023,208520
1690049308125,208776
1690049308226,208592
1690049308328,208540
1690049308430,210772
1690049308531,212900
1690049308632,215184
1690049308734,216876
1690049308835,218388
1690049308937,220008
1690049309039,221492
1690049309141,223548
1690049309243,225524
1690049309344,227876
1690049309446,229576
1690049309547,231880
1690049309649,233776
1690049309750,235592
1690049309851,237820
1690049309952,239524
1690049310054,241212
1690049310156,243260
1690049310257,232208
1690049310359,232336
1690049310461,232300
1690049310562,232332
1690049310664,232116
1690049310765,232372
1690049310867,232432
1690049310968,232260
1690049311070,232280
1690049311171,232216
1690049311273,232100
1690049311376,232484
1690049311477,232304
1690049311582,232356
1690049311693,232436
1690049311800,232412
1690049311901,232468
1690049312003,232556
1690049312104,232812
1690049312206,232528
1690049312307,232912
1690049312409,232772
1690049312510,233316
1690049312612,235648
1690049312713,237288
1690049312815,239168
1690049312917,240760
1690049313019,242728
1690049313121,244956
1690049313223,246200
1690049313325,248120
1690049313427,237372
1690049313529,237420
1690049313631,237332
1690049313733,237588
1690049313835,237372
1690049313936,237324
1690049314038,237380
1690049314140,237296
1690049314243,237360
1690049314345,237424
1690049314446,237552
1690049314548,237424
1690049314651,237372
1690049314753,237628
1690049314855,237356
1690049314957,237412
1690049315061,237392
1690049315164,237484
1690049315266,237428
1690049315369,237488
1690049315471,237412
1690049315573,237668
1690049315675,237428
1690049315777,237496
1690049315880,237452
1690049315982,237488
1690049316085,238316
1690049316187,239988
1690049316289,241388
1690049316391,243236
1690049316495,245156
1690049316597,246680
1690049316699,248172
1690049316801,249580
1690049316905,238064
1690049317007,238120
1690049317108,238248
1690049317210,238124
1690049317311,238048
1690049317413,238304
1690049317516,238032
1690049317620,238060
1690049317722,238116
1690049317824,238120
1690049317926,238156
1690049318028,238092
1690049318130,238348
1690049318232,238160
1690049318333,238088
1690049318435,238144
1690049318536,238072
1690049318639,238328
1690049318741,238200
1690049318843,238116
1690049318945,238372
1690049319046,238204
1690049319148,238104
1690049319250,238144
1690049319351,238200
1690049319453,239480
1690049319554,241312
1690049319656,243536
1690049319757,245364
1690049319861,247080
1690049319966,248928
1690049320068,249624
1690049320170,249580
1690049320272,249612
1690049320373,249668
1690049320475,249592
1690049320576,249608
1690049320679,249664
1690049320781,249716
1690049320882,249628
1690049320984,249644
1690049321086,249700
1690049321189,249728
1690049321292,249656
1690049321395,249776
1690049321497,250160
1690049321600,249680
1690049321702,249936
1690049321804,249592
1690049321907,249516
1690049322009,249596
1690049322112,249524
1690049322214,249560
1690049322316,249608
1690049322418,249864
1690049322520,249672
1690049322622,249552
1690049322723,249624
1690049322825,249576
1690049322927,249632
1690049323030,249548
1690049323131,249584
1690049323233,249528
1690049323337,238076
1690049323439,238204
1690049323540,238256
1690049323643,238120
1690049323744,237996
1690049323846,238040
1690049323947,238168
1690049324050,238052
1690049324153,238308
1690049324255,238232
1690049324357,238084
1690049324459,238040
1690049324560,238096
1690049324662,238084
1690049324764,238132
1690049324866,238104
1690049324968,237976
1690049325070,238060
1690049325172,238188
1690049325274,238060
1690049325377,238112
1690049325479,238052
1690049325581,238120
1690049325682,238056
1690049325784,238112
1690049325886,238360
1690049325988,240632
1690049326090,242600
1690049326196,244540
1690049326297,246384
1690049326399,248724
1690049326501,229412
1690049326603,229436
1690049326705,229448
1690049326806,229504
1690049326907,229508
1690049327010,229520
1690049327112,229416
1690049327214,229476
1690049327315,229412
1690049327417,229668
1690049327519,229548
1690049327621,229476
1690049327723,229268
1690049327824,229316
1690049327926,229240
1690049328029,229296
1690049328132,229340
1690049328234,229264
1690049328335,229520
1690049328437,229344
1690049328539,230364
1690049328640,231892
1690049328742,233376
1690049328844,235344
1690049328946,237520
1690049329048,239020
1690049329150,240940
1690049329251,242864
1690049329353,244780
1690049329455,246784
1690049329558,248752
1690049329660,238032
1690049329761,238160
1690049329863,238060
1690049329965,238316
1690049330067,238024
1690049330169,238036
1690049330271,238088
1690049330372,238036
1690049330474,238092
1690049330576,238112
1690049330678,237988
1690049330779,238244
1690049330881,238084
1690049330982,238008
1690049331084,238056
1690049331186,238104
1690049331288,238164
1690049331389,238104
1690049331492,238360
1690049331594,238232
1690049331696,238280
1690049331798,238336
1690049331899,238404
1690049332002,238468
1690049332105,238548
1690049332207,239572
1690049332308,241484
1690049332411,243048
1690049332512,245024
1690049332614,247124
1690049332715,248532
1690049332818,249916
1690049332923,229512
1690049333025,229444
1690049333127,229436
1690049333229,229364
1690049333331,229620
1690049333433,229680
1690049333535,229416
1690049333636,229456
1690049333738,229576
1690049333839,229500
1690049333941,229212
1690049334043,229284
1690049334144,229308
1690049334247,229240
1690049334350,229496
1690049334452,229380
1690049334554,229448
1690049334656,229408
1690049334758,229496
1690049334859,229452
1690049334961,230440
1690049335062,232360
1690049335165,234136
1690049335267,236240
1690049335369,238064
1690049335471,240112
1690049335573,241864
1690049335674,243564
1690049335776,245296
1690049335877,247144
1690049335979,248980
1690049336082,238124
1690049336183,238200
1690049336285,238108
1690049336387,238364
1690049336489,238124
1690049336590,238204
1690049336692,238120
1690049336793,238376
1690049336895,238124
1690049336996,238200
1690049337098,238128
1690049337200,238164
1690049337301,238216
1690049337402,238120
1690049337504,238180
1690049337606,238236
1690049337709,238292
1690049337811,238336
1690049337913,238592
1690049338015,238324
1690049338117,238380
1690049338219,238508
1690049338320,238388
1690049338422,238644
1690049338524,238496
1690049338626,238432
1690049338728,238688
1690049338829,239696
1690049338931,241544
1690049339033,243000
1690049339135,244920
1690049339236,246832
1690049339338,248804
1690049339440,250232
1690049339543,250744
1690049339645,250560
1690049339747,250624
1690049339849,250560
1690049339950,250604
1690049340052,250660
1690049340153,250576
1690049340255,250628
1690049340356,250676
1690049340458,250804
1690049340560,250652
1690049340662,250448
1690049340763,250488
1690049340865,250400
1690049340967,250464
1690049341070,250412
1690049341172,250468
1690049341276,250516
1690049341378,250460
1690049341480,250512
1690049341583,250440
1690049341684,250512
1690049341786,250440
1690049341888,250696
1690049341989,250512
1690049342090,250532
1690049342192,250472
1690049342294,250728
1690049342395,250468
1690049342497,250516
1690049342599,250572
1690049342700,250560
1690049342803,239324
1690049342904,239340
1690049343006,239468
1690049343107,239316
1690049343209,239368
1690049343311,239372
1690049343412,239500
1690049343516,239324
1690049343618,239580
1690049343720,239304
1690049343822,239324
1690049343923,239220
1690049344026,239292
1690049344127,239244
1690049344229,239316
1690049344331,239252
1690049344432,239308
1690049344534,239300
1690049344637,239236
1690049344740,239292
1690049344843,239256
1690049344945,239512
1690049345047,239292
1690049345149,239252
1690049345251,239304
1690049345354,239432
1690049345456,240148
1690049345558,242388
1690049345660,244180
1690049345761,245608
1690049345863,247332
1690049345965,249056
1690049346067,250592
1690049346171,242692
1690049346273,242776
1690049346375,243032
1690049346476,242564
1690049346581,242652
1690049346684,242780
1690049346786,242820
1690049346888,242764
1690049346992,242836
1690049347093,242784
1690049347195,242844
1690049347297,242792
1690049347399,242976
1690049347501,242900
1690049347603,243156
1690049347705,243040
1690049347807,243296
1690049347908,243004
1690049348010,243036
1690049348112,243068
1690049348213,243196
1690049348315,243060
1690049348417,243092
1690049348519,243040
1690049348621,242996
1690049348723,242936
1690049348826,242880
1690049348928,242968
1690049349030,242928
1690049349133,243952
1690049349235,245872
1690049349336,247844
1690049349438,249532
1690049349540,250748
1690049349643,239132
1690049349744,239388
1690049349846,239352
1690049349948,239232
1690049350049,239176
1690049350152,239432
1690049350254,239196
1690049350355,239452
1690049350457,239316
1690049350558,239312
1690049350660,239352
1690049350761,239208
1690049350863,239268
1690049350965,239324
1690049351066,239304
1690049351168,239208
1690049351270,239268
1690049351372,239200
1690049351474,239260
1690049351579,239204
1690049351683,239460
1690049351785,239340
1690049351887,239468
1690049351989,239196
1690049352091,239296
1690049352193,239424
1690049352294,239120
1690049352396,240284
1690049352498,241896
1690049352601,243396
1690049352703,245316
1690049352807,246628
1690049352909,248268
1690049353010,249756
1690049353112,242676
1690049353215,242604
1690049353317,242680
1690049353419,242616
1690049353521,242652
1690049353622,242744
1690049353724,242692
1690049353826,242632
1690049353928,242696
1690049354030,242640
1690049354131,242704
1690049354235,242820
1690049354337,243204
1690049354440,243068
1690049354542,243116
1690049354643,243172
1690049354745,243208
1690049354846,243240
1690049354948,243136
1690049355050,243188
1690049355151,243240
1690049355253,243172
1690049355354,243228
1690049355456,243120
1690049355558,243376
1690049355659,243252
1690049355761,243180
1690049355863,243224
1690049355964,245064
1690049356066,246668
1690049356167,248900
1690049356269,250728
1690049356372,239628
1690049356475,239756
1690049356580,239720
1690049356681,239544
1690049356785,239380
1690049356887,239468
1690049356989,239596
1690049357093,239568
1690049357195,239824
1690049357299,239592
1690049357401,239652
1690049357503,239716
1690049357604,239624
1690049357706,239680
1690049357807,239680
1690049357909,239648
1690049358010,239904
1690049358112,239428
1690049358213,239344
1690049358315,239400
1690049358417,239324
1690049358518,239396
1690049358620,239328
1690049358723,239384
1690049358824,239428
1690049358926,239476
1690049359027,241452
1690049359128,243392
1690049359231,245972
1690049359333,247900
1690049359434,249852
1690049359536,250960
1690049359638,243288
1690049359740,243336
1690049359841,243320
1690049359943,243256
1690049360044,243316
1690049360146,243372
1690049360248,243628
1690049360349,243296
1690049360451,243332
1690049360553,243388
1690049360655,243304
1690049360757,243360
1690049360858,243488
1690049360959,243416
1690049361061,243468
1690049361163,243512
1690049361264,243640
1690049361366,243468
1690049361468,243500
1690049361569,243428
1690049361671,243548
1690049361772,243524
1690049361874,243652
1690049361976,243520
1690049362079,243472
1690049362180,243532
1690049362282,245380
1690049362383,247096
1690049362485,249072
1690049362586,250660
1690049362688,239532
1690049362790,239660
1690049362891,239540
1690049362993,239576
1690049363094,239508
1690049363196,239764
1690049363298,239504
1690049363399,239556
1690049363500,239604
1690049363602,239660
1690049363703,239496
1690049363806,239552
1690049363909,239604
1690049364010,239520
1690049364112,239568
1690049364213,239524
1690049364315,239780
1690049364417,239508
1690049364519,239584
1690049364621,239548
1690049364723,239804
1690049364824,239532
1690049364926,239476
1690049365028,239696
1690049365130,239952
1690049365232,240140
1690049365333,241648
1690049365435,243624
1690049365537,245544
1690049365638,247320
1690049365741,249412
1690049365843,250876
1690049365946,232248
1690049366048,232168
1690049366152,232216
1690049366254,232144
1690049366355,232204
1690049366457,232136
1690049366559,232204
1690049366660,232140
1690049366762,232396
1690049366863,232128
1690049366966,232184
1690049367068,232120
1690049367170,232192
1690049367271,232448
1690049367373,232184
1690049367475,232260
1690049367577,232188
1690049367679,232220
1690049367780,232136
1690049367882,232392
1690049367984,232272
1690049368086,233424
1690049368188,235292
1690049368290,236832
1690049368392,238848
1690049368495,242048
1690049368597,247040
1690049368700,248888
1690049368802,250600
1690049368904,252216
1690049369006,254076
1690049369108,241676
1690049369210,241932
1690049369312,241836
1690049369413,241860
1690049369515,241988
1690049369617,241808
1690049369720,241836
1690049369822,241868
1690049369925,241780
1690049370027,241852
1690049370129,241780
1690049370231,241824
1690049370332,241756
1690049370435,241832
1690049370538,241960
1690049370640,242032
1690049370743,241796
1690049370844,242052
1690049370946,241888
1690049371048,241900
1690049371151,241584
1690049371253,241632
1690049371356,241672
1690049371458,241832
1690049371560,242352
1690049371662,244400
1690049371764,246304
1690049371865,248336
1690049371967,250256
1690049372070,251684
1690049372172,253420
1690049372273,254008
1690049372377,234316
1690049372479,234572
1690049372580,234388
1690049372682,234516
1690049372783,234360
1690049372885,234404
1690049372987,234660
1690049373089,234316
1690049373190,234336
1690049373292,234392
1690049373393,234328
1690049373495,234584
1690049373596,234352
1690049373698,234408
1690049373800,234664
1690049373902,234332
1690049374004,234588
1690049374106,234436
1690049374207,234356
1690049374310,234444
1690049374413,236424
1690049374515,238380
1690049374616,240512
1690049374718,242816
1690049374820,244600
1690049374922,246548
1690049375023,248724
1690049375125,250608
1690049375227,252424
1690049375330,241900
1690049375432,242156
1690049375533,241904
1690049375635,241792
1690049375737,241868
1690049375839,241924
1690049375943,241956
1690049376045,241872
1690049376147,241900
1690049376248,241828
1690049376350,241876
1690049376452,241820
1690049376554,241892
1690049376655,241948
1690049376757,241856
1690049376858,241884
1690049376960,242140
1690049377062,241856
1690049377164,241924
1690049377266,241840
1690049377368,241720
1690049377471,241648
1690049377572,241708
1690049377675,241772
1690049377777,241828
1690049377880,243040
1690049377982,244768
1690049378084,246688
1690049378186,248132
1690049378288,249736
1690049378390,251224
1690049378492,253452
1690049378593,253544
1690049378696,234200
1690049378798,234328
1690049378900,234096
1690049379001,234176
1690049379103,234156
1690049379205,234284
1690049379307,234192
1690049379408,234128
1690049379510,234204
1690049379612,234164
1690049379713,234420
1690049379815,234296
1690049379916,234244
1690049380018,234308
1690049380120,234436
1690049380221,234408
1690049380323,234536
1690049380424,234392
1690049380526,234348
1690049380628,234412
1690049380730,234364
1690049380833,234620
1690049380935,234380
1690049381036,234964
1690049381138,236756
1690049381240,238288
1690049381341,240264
1690049381443,241716
1690049381544,243072
1690049381646,244588
1690049381748,245952
1690049381850,247436
1690049381952,249172
1690049382053,250776
1690049382155,252384
1690049382257,253492
1690049382360,242168
1690049382462,242296
1690049382563,242152
1690049382665,242280
1690049382767,242324
1690049382868,242268
1690049382971,242340
1690049383074,242184
1690049383177,242256
1690049383279,242196
1690049383381,242252
1690049383483,242316
1690049383585,242244
1690049383687,242104
1690049383790,242232
1690049383892,242088
1690049383994,242136
1690049384095,242264
1690049384197,242124
1690049384298,242064
1690049384400,242148
1690049384502,242088
1690049384604,242052
1690049384705,242308
1690049384809,242244
1690049384910,242120
1690049385013,242176
1690049385115,243584
1690049385216,245376
1690049385318,247356
1690049385420,249276
1690049385522,250824
1690049385624,252428
1690049385726,253536
1690049385829,245748
1690049385931,245680
1690049386033,245760
1690049386135,245888
1690049386236,245768
1690049386338,245716
1690049386440,245788
1690049386541,245916
1690049386643,245968
1690049386745,245916
1690049386846,245980
1690049386948,246000
1690049387049,245948
1690049387151,246144
1690049387253,246212
1690049387354,246300
1690049387456,246252
1690049387558,246508
1690049387660,246288
1690049387761,246376
1690049387863,246280
1690049387965,246344
1690049388067,246296
1690049388169,246244
1690049388271,246332
1690049388373,246460
1690049388475,246388
1690049388577,246516
1690049388678,247328
1690049388780,248860
1690049388882,250352
1690049388984,252360
1690049389086,254372
1690049389188,243500
1690049389290,243312
1690049389392,243396
1690049389494,243464
1690049389596,243508
1690049389697,243436
1690049389799,243564
1690049389900,243452
1690049390002,243396
1690049390104,243652
1690049390206,243324
1690049390308,243580
1690049390410,243388
1690049390511,243336
1690049390613,243396
1690049390715,243240
1690049390817,243328
1690049390919,243456
1690049391021,243232
1690049391123,243328
1690049391225,243256
1690049391326,243300
1690049391429,243252
1690049391530,243328
1690049391632,243388
1690049391734,243576
1690049391836,243640
1690049391938,243952
1690049392040,245812
1690049392143,247640
1690049392245,249760
1690049392347,251736
1690049392448,253592
1690049392552,255072
1690049392654,255840
1690049392756,255896
1690049392857,255800
1690049392959,255816
1690049393061,255860
1690049393162,255788
1690049393264,255852
1690049393366,255788
1690049393467,256044
1690049393569,255784
1690049393671,255856
1690049393773,255800
1690049393874,255868
1690049393976,255924
1690049394079,256052
1690049394180,255936
1690049394282,255976
1690049394384,255932
1690049394486,256008
1690049394588,255952
1690049394690,255920
1690049394792,255988
1690049394894,255916
1690049394995,255976
1690049395097,256104
1690049395199,255984
1690049395302,255916
1690049395403,255996
1690049395505,255936
1690049395607,256004
1690049395709,255936
1690049395810,256008
1690049395912,256080
1690049396014,256208
1690049396116,256064
1690049396218,256000
1690049396319,244700
1690049396421,244700
1690049396523,244588
1690049396624,244548
1690049396726,244512
1690049396828,244768
1690049396929,244528
1690049397031,244604
1690049397133,244732
1690049397235,244592
1690049397337,244516
1690049397438,244588
1690049397540,244544
1690049397642,244608
1690049397743,244572
1690049397845,244612
1690049397947,244740
1690049398048,244620
1690049398150,244572
1690049398252,244828
1690049398353,244580
1690049398455,244636
1690049398557,244560
1690049398660,244816
1690049398762,244600
1690049398864,244728
1690049398966,244628
1690049399068,244588
1690049399169,244680
1690049399271,244616
1690049399373,246280
1690049399475,248016
1690049399577,249868
1690049399678,251520
1690049399780,253468
1690049399881,254804
1690049399984,256156
1690049400088,256156
1690049400189,256284
1690049400291,256348
1690049400393,256132
1690049400494,256204
1690049400596,256144
1690049400697,256100
1690049400799,256180
1690049400901,256308
1690049401003,256200
1690049401104,256328
1690049401206,256232
1690049401307,256164
1690049401409,256120
1690049401510,256176
1690049401612,256432
1690049401715,256188
1690049401816,256260
1690049401918,256388
1690049402020,256276
1690049402122,256244
1690049402224,256224
1690049402326,256284
1690049402428,256260
1690049402529,256388
1690049402631,256284
1690049402733,256412
1690049402835,256196
1690049402936,256452
1690049403038,256264
1690049403139,256232
1690049403241,256204
1690049403343,256292
1690049403444,256152
1690049403546,256280
1690049403649,256060
1690049403751,256168
1690049403855,230008
1690049403956,230068
1690049404058,230000
1690049404159,230032
1690049404261,230160
1690049404362,230056
1690049404464,230004
1690049404565,230060
1690049404666,230016
1690049404768,230088
1690049404869,230032
1690049404971,230108
1690049405072,230060
1690049405174,230188
1690049405275,230100
1690049405377,230044
1690049405478,229984
1690049405580,230080
1690049405682,230048
1690049405783,230304
1690049405885,230072
1690049405986,230280
1690049406088,231944
1690049406190,234144
1690049406292,236104
1690049406394,238052
1690049406495,239732
1690049406597,241336
1690049406699,242972
1690049406801,244600
1690049406903,246520
1690049407005,247932
1690049407107,250060
1690049407209,252292
1690049407310,254620
1690049407412,255888
1690049407515,244384
1690049407616,244436
1690049407718,244372
1690049407821,244444
1690049407922,244380
1690049408026,244344
1690049408129,244432
1690049408231,244408
1690049408333,244368
1690049408436,244432
1690049408539,244560
1690049408640,244428
1690049408742,244460
1690049408844,244388
1690049408946,244320
1690049409047,244576
1690049409150,244312
1690049409252,244248
1690049409354,244504
1690049409456,244396
1690049409559,244496
1690049409660,244284
1690049409762,244388
1690049409864,244316
1690049409967,244396
1690049410070,244356
1690049410172,245020
1690049410273,246940
1690049410375,248392
1690049410476,250040
1690049410578,251288
1690049410680,252916
1690049410782,254708
1690049410883,255508
1690049410987,255736
1690049411090,230116
1690049411191,230164
1690049411293,230176
1690049411394,230272
1690049411496,230076
1690049411597,230332
1690049411699,230148
1690049411801,230148
1690049411903,230204
1690049412006,230332
1690049412110,230188
1690049412212,230240
1690049412313,230272
1690049412415,230152
1690049412517,230180
1690049412618,230192
1690049412720,230472
1690049412822,232148
1690049412924,234204
1690049413026,235796
1690049413128,237900
1690049413230,239876
1690049413332,241784
1690049413434,243144
1690049413536,245108
1690049413638,246956
1690049413740,249060
1690049413842,250872
1690049413944,253208
1690049414046,255056
1690049414148,244528
1690049414251,244784
1690049414353,244584
1690049414454,244668
1690049414556,244596
1690049414658,244552
1690049414760,244640
1690049414862,244580
1690049414964,244648
1690049415066,244768
1690049415168,244696
1690049415270,244760
1690049415373,244688
1690049415475,244756
1690049415577,244692
1690049415679,244552
1690049415781,244476
1690049415883,244732
1690049415985,244568
1690049416087,244612
1690049416190,244564
1690049416293,244604
1690049416396,244732
1690049416498,244804
1690049416601,244688
1690049416703,244868
1690049416805,244780
1690049416908,244908
1690049417012,245844
1690049417115,247640
1690049417219,249012
1690049417322,250516
1690049417425,252148
1690049417527,254452
1690049417629,255944
1690049417732,241892
1690049417834,241920
1690049417936,241824
1690049418038,241864
1690049418140,242120
1690049418242,245932
1690049418344,246060
1690049418446,245940
1690049418548,245992
1690049418650,243952
1690049418752,244008
1690049418855,244192
1690049418956,244196
1690049419058,244104
1690049419160,244016
1690049419262,244084
1690049419364,244040
1690049419466,244296
1690049419567,244152
1690049419669,244156
1690049419771,244188
1690049419873,244220
1690049419975,244236
1690049420077,244160
1690049420179,244208
1690049420281,246384
1690049420382,247768
1690049420485,249560
1690049420587,250984
1690049420689,252828
1690049420792,254876
1690049420893,256168
1690049420995,257832
1690049421097,246904
1690049421199,247160
1690049421301,246904
1690049421404,246960
1690049421505,247016
1690049421607,247056
1690049421709,246928
1690049421812,246976
1690049421913,247028
1690049422015,246932
1690049422117,246980
1690049422219,247028
1690049422321,246980
1690049422423,247036
1690049422525,246960
1690049422627,247216
1690049422729,247164
1690049422831,246920
1690049422932,247116
1690049423035,247056
1690049423137,247112
1690049423240,247152
1690049423342,247204
1690049423444,247272
1690049423546,247352
1690049423648,248436
1690049423750,249936
1690049423851,251912
1690049423954,253900
1690049424055,255612
1690049424157,257236
1690049424259,258208
1690049424361,258152
1690049424464,232904
1690049424566,232940
1690049424668,232916
1690049424770,233044
1690049424871,232836
1690049424973,232964
1690049425075,232912
1690049425177,232840
1690049425278,233096
1690049425380,233000
1690049425481,233104
1690049425583,232964
1690049425686,233092
1690049425788,233004
1690049425889,232964
1690049425991,233040
1690049426093,232964
1690049426195,233032
1690049426296,233160
1690049426398,233680
1690049426500,235412
1690049426602,237008
1690049426705,239020
1690049426808,240356
1690049426910,242312
1690049427012,244184
1690049427114,245940
1690049427217,247604
1690049427319,249088
1690049427422,250880
1690049427524,252248
1690049427626,253876
1690049427728,256364
1690049427831,257944
1690049427934,247892
1690049428036,247716
1690049428139,247696
1690049428241,247764
1690049428343,247712
1690049428445,247968
1690049428547,247740
1690049428649,247708
1690049428752,247804
1690049428854,247768
1690049428956,247732
1690049429058,247788
1690049429160,247736
1690049429264,247716
1690049429366,247700
1690049429470,247808
1690049429571,247936
1690049429673,247720
1690049429775,247808
1690049429877,247788
1690049429978,247876
1690049430080,247952
1690049430182,248336
1690049430285,248276
1690049430386,248228
1690049430488,248332
1690049430591,248400
1690049430694,248352
1690049430797,248856
1690049430899,250360
1690049431001,252000
1690049431103,253872
1690049431204,256008
1690049431306,257728
1690049431408,259300
1690049431510,245020
1690049431612,244964
1690049431714,245092
1690049431816,244908
1690049431918,245024
1690049432019,244960
1690049432121,245048
1690049432223,244992
1690049432326,244964
1690049432433,244868
1690049432536,245060
1690049432639,245316
1690049432741,245296
1690049432844,245196
1690049432946,245276
1690049433049,245272
1690049433151,245256
1690049433254,245512
1690049433357,245368
1690049433461,245348
1690049433564,245320
1690049433667,245316
1690049433769,245572
1690049433871,245332
1690049433973,245400
1690049434075,245320
1690049434177,245400
1690049434281,246808
1690049434385,248048
1690049434488,249564
1690049434591,251176
1690049434693,252968
1690049434795,254268
1690049434897,255932
1690049435001,257528
1690049435103,259272
1690049435205,260168
1690049435307,260500
1690049435411,234476
1690049435513,234732
1690049435615,234492
1690049435717,234572
1690049435819,234700
1690049435921,234472
1690049436022,234552
1690049436125,234680
1690049436228,234468
1690049436330,234556
1690049436432,234684
1690049436534,234608
1690049436636,234544
1690049436739,234364
1690049436842,234444
1690049436945,234572
1690049437048,234552
1690049437151,234680
1690049437253,234744
1690049437356,234520
1690049437458,234716
1690049437560,236252
1690049437662,238172
1690049437764,239524
1690049437867,241136
1690049437969,243124
1690049438071,244468
1690049438173,246080
1690049438277,248060
1690049438379,250492
1690049438483,252480
1690049438584,254308
1690049438687,256668
1690049438789,258456
1690049438891,248356
1690049438994,248340
1690049439095,248468
1690049439197,248396
1690049439300,248376
1690049439401,248340
1690049439503,248404
1690049439605,248364
1690049439707,248336
1690049439809,248592
1690049439910,248376
1690049440012,248320
1690049440114,248428
1690049440216,248396
1690049440318,248352
1690049440420,248428
1690049440522,248392
1690049440624,248368
1690049440725,248444
1690049440827,248572
1690049440930,248396
1690049441032,248368
1690049441133,248348
1690049441236,248476
1690049441340,248604
1690049441443,248604
1690049441546,248732
1690049441648,248732
1690049441750,248716
1690049441853,248816
1690049441955,249368
1690049442057,251544
1690049442161,253296
1690049442264,254832
1690049442366,256080
1690049442467,257928
1690049442569,259444
1690049442670,260552
1690049442772,260624
1690049442874,234764
1690049442977,234764
1690049443080,234612
1690049443182,234588
1690049443285,234564
1690049443387,234820
1690049443489,234592
1690049443590,234556
1690049443692,234684
1690049443794,234528
1690049443896,234656
1690049443999,234608
1690049444100,234592
1690049444203,234536
1690049444305,234792
1690049444407,234552
1690049444508,234680
1690049444611,234496
1690049444713,234488
1690049444815,234572
1690049444917,234528
1690049445019,234464
1690049445121,234560
1690049445222,235296
1690049445324,237088
1690049445426,238412
1690049445528,239904
1690049445630,241280
1690049445732,242788
1690049445834,244324
1690049445936,245416
1690049446039,246804
1690049446141,248340
1690049446242,249784
1690049446344,250928
1690049446446,252564
1690049446548,253928
1690049446650,255332
1690049446752,256964
1690049446855,258596
1690049446957,259812
1690049447061,248728
1690049447163,248640
1690049447265,248736
1690049447367,248704
1690049447469,248700
1690049447574,248652
1690049447676,248576
1690049447779,248600
1690049447881,248728
1690049447984,248536
1690049448088,248508
1690049448190,248588
1690049448292,248528
1690049448394,248784
1690049448496,248560
1690049448599,248684
1690049448701,248640
1690049448803,248716
1690049448906,248580
1690049449008,248676
1690049449110,248548
1690049449212,248604
1690049449313,248660
1690049449415,248712
1690049449517,248968
1690049449619,248984
1690049449721,249028
1690049449824,248984
1690049449926,250136
1690049450029,251848
1690049450131,253364
1690049450233,254988
1690049450335,256836
1690049450439,258200
1690049450541,259728
1690049450644,260752
1690049450747,260632
1690049450849,249516
1690049450951,235060
1690049451053,234976
1690049451155,234916
1690049451257,235008
1690049451359,234964
1690049451461,234932
1690049451563,235000
1690049451665,234936
1690049451768,235012
1690049451870,235268
1690049451972,235116
1690049452074,235040
1690049452176,235044
1690049452278,234980
1690049452380,235040
1690049452483,234896
1690049452585,234836
1690049452687,234964
1690049452791,235052
1690049452894,234904
1690049452996,234988
1690049453097,236076
1690049453200,237796
1690049453302,239872
1690049453404,241536
1690049453506,242524
1690049453608,244048
1690049453710,245416
1690049453812,246784
1690049453914,248704
1690049454016,249788
1690049454118,251708
1690049454220,253312
1690049454322,254888
1690049454424,256500
1690049454526,258112
1690049454628,259596
1690049454731,248952
1690049454832,248924
1690049454934,248880
1690049455036,248952
1690049455138,248868
1690049455240,248940
1690049455342,248884
1690049455444,249140
1690049455546,248880
1690049455648,248940
1690049455750,249004
1690049455852,248936
1690049455955,249192
1690049456057,248920
1690049456159,248964
1690049456262,248908
1690049456364,248984
1690049456466,249052
1690049456567,248980
1690049456670,249016
1690049456772,249400
1690049456874,249136
1690049456976,249212
1690049457078,249268
1690049457180,249344
1690049457282,249400
1690049457384,249452
1690049457487,249640
1690049457588,251816
1690049457690,253316
1690049457793,255364
1690049457895,256756
1690049457998,258180
1690049458100,259808
1690049458203,260908
1690049458306,261012
1690049458410,260896
1690049458512,234840
1690049458614,235096
1690049458716,235028
1690049458818,234944
1690049458920,234900
1690049459022,234968
1690049459124,235096
1690049459226,234876
1690049459328,234940
1690049459430,234896
1690049459532,235152
1690049459635,235004
1690049459737,234928
1690049459839,234992
1690049459941,235120
1690049460042,235004
1690049460146,234936
1690049460248,234996
1690049460349,235124
1690049460451,234984
1690049460553,234936
1690049460654,235704
1690049460756,237260
1690049460858,239220
1690049460960,241140
1690049461062,244712
1690049461164,246632
1690049461266,247920
1690049461368,247456
1690049461470,249184
1690049461572,251176
1690049461674,252900
1690049461776,254380
1690049461877,256256
1690049461979,258048
1690049462082,259220
1690049462183,260332
1690049462287,249164
1690049462389,248972
1690049462491,249036
1690049462593,248964
1690049462695,249052
1690049462797,248984
1690049462898,248952
1690049463000,249012
1690049463102,248980
1690049463204,249044
1690049463306,248984
1690049463408,248924
1690049463510,249024
1690049463612,248980
1690049463714,248792
1690049463816,248872
1690049463919,249000
1690049464021,249004
