time,kb
1690048812917,203644
1690048813019,203700
1690048813121,203628
1690048813223,203664
1690048813325,203920
1690048813427,203636
1690048813529,203892
1690048813631,203736
1690048813733,203668
1690048813836,203724
1690048813938,203676
1690048814040,203932
1690048814141,203692
1690048814244,204420
1690048814345,206068
1690048814447,207784
1690048814549,209268
1690048814651,210888
1690048814753,212476
1690048814856,213848
1690048814958,215580
1690048815060,217312
1690048815161,219232
1690048815263,219852
1690048815365,219956
1690048815467,219876
1690048815569,220132
1690048815671,220060
1690048815772,219928
1690048815874,219872
1690048815976,219928
1690048816079,219860
1690048816181,219928
1690048816283,219988
1690048816385,220180
1690048816487,220244
1690048816590,220300
1690048816692,220248
1690048816796,220020
1690048816900,220120
1690048817005,220076
1690048817108,220128
1690048817210,220036
1690048817312,220112
1690048817417,220092
1690048817520,220048
1690048817622,220124
1690048817725,220252
1690048817826,220112
1690048817930,220172
1690048818033,220112
1690048818135,220160
1690048818237,203880
1690048818341,203992
1690048818443,203916
1690048818545,203992
1690048818648,203956
1690048818751,203936
1690048818853,204192
1690048818955,203916
1690048819058,203968
1690048819159,203896
1690048819262,203980
1690048819364,203920
1690048819466,203964
1690048819568,203904
1690048819670,203980
1690048819772,204108
1690048819875,204004
1690048819978,204132
1690048820080,204012
1690048820182,205740
1690048820284,207532
1690048820386,208952
1690048820488,210872
1690048820590,212172
1690048820692,213920
1690048820794,215712
1690048820897,217292
1690048821000,219152
1690048821102,218320
1690048821204,218432
1690048821306,218368
1690048821408,218472
1690048821510,218432
1690048821612,218396
1690048821714,218432
1690048821816,218272
1690048821917,218328
1690048822020,218512
1690048822122,218460
1690048822224,218844
1690048822326,218712
1690048822428,218920
1690048822530,218984
1690048822632,219192
1690048822734,219320
1690048822838,219228
1690048822944,219332
1690048823046,219460
1690048823148,219256
1690048823251,219316
1690048823354,219284
1690048823459,219492
1690048823561,219568
1690048823663,219624
1690048823765,219928
1690048823867,220184
1690048823969,204212
1690048824071,204244
1690048824173,204300
1690048824275,204332
1690048824377,204212
1690048824479,204232
1690048824582,204176
1690048824684,204248
1690048824786,204504
1690048824888,204324
1690048824990,204316
1690048825092,204228
1690048825194,204260
1690048825296,204516
1690048825399,204208
1690048825500,204272
1690048825602,205708
1690048825704,207756
1690048825806,209268
1690048825908,210956
1690048826010,212552
1690048826112,214148
1690048826214,216252
1690048826316,217972
1690048826419,219632
1690048826521,202864
1690048826622,202832
1690048826725,202688
1690048826827,202724
1690048826931,202852
1690048827034,202708
1690048827136,202728
1690048827238,202656
1690048827340,202912
1690048827443,202648
1690048827545,202904
1690048827650,202712
1690048827752,202968
1690048827855,202880
1690048827957,202796
1690048828060,202712
1690048828162,202768
1690048828263,202832
1690048828366,204564
1690048828468,206384
1690048828570,208176
1690048828672,209584
1690048828773,211064
1690048828875,212920
1690048828977,214512
1690048829080,216560
1690048829182,218052
1690048829284,219588
1690048829386,203244
1690048829488,203284
1690048829590,203232
1690048829692,203288
1690048829793,203544
1690048829896,203372
1690048829998,203268
1690048830100,203316
1690048830204,203248
1690048830306,203336
1690048830409,203592
1690048830511,203536
1690048830614,203420
1690048830717,203468
1690048830820,203432
1690048830922,203508
1690048831024,203452
1690048831127,203308
1690048831231,203256
1690048831338,204228
1690048831443,205424
1690048831546,207148
1690048831649,208684
1690048831751,210124
1690048831853,211556
1690048831955,213300
1690048832057,215024
1690048832159,216904
1690048832262,218276
1690048832364,218788
1690048832466,218696
1690048832568,218660
1690048832671,218764
1690048832772,218736
1690048832874,218664
1690048832976,218920
1690048833078,218644
1690048833180,218704
1690048833282,218760
1690048833385,219016
1690048833487,219140
1690048833589,219396
1690048833691,219252
1690048833794,219636
1690048833896,219828
1690048833998,219808
1690048834100,220032
1690048834202,219980
1690048834304,220044
1690048834406,219996
1690048834508,219964
1690048834610,220092
1690048834712,219944
1690048834814,220044
1690048834917,220300
1690048835019,220108
1690048835120,203688
1690048835222,204072
1690048835325,203848
1690048835428,203888
1690048835530,204016
1690048835632,203880
1690048835734,203876
1690048835838,203804
1690048835941,204060
1690048836044,203804
1690048836146,203884
1690048836248,203836
1690048836351,203764
1690048836453,203680
1690048836556,203936
1690048836660,203868
1690048836762,203776
1690048836864,205360
1690048836967,207084
1690048837068,208808
1690048837171,210528
1690048837272,212192
1690048837374,213536
1690048837477,215156
1690048837579,217304
1690048837684,219208
1690048837789,219720
1690048837891,219540
1690048837993,219484
1690048838096,219580
1690048838198,219564
1690048838300,219528
1690048838403,219784
1690048838505,219688
1690048838607,219880
1690048838710,219916
1690048838813,220072
1690048838915,220180
1690048839018,220376
1690048839121,220508
1690048839223,220648
1690048839325,220684
1690048839427,220704
1690048839530,220720
1690048839632,220600
1690048839735,220636
1690048839841,220696
1690048839943,220752
1690048840045,220748
1690048840147,220800
1690048840249,217084
1690048840350,217068
1690048840453,217040
1690048840555,216988
1690048840658,217028
1690048840761,217084
1690048840863,217212
1690048840966,217052
1690048841069,216808
1690048841172,216908
1690048841275,217036
1690048841378,216816
1690048841480,216900
1690048841582,216864
1690048841687,216920
1690048841795,216872
1690048841898,217128
1690048842000,216852
1690048842103,217108
1690048842205,216976
1690048842307,216888
1690048842409,216944
1690048842511,216872
1690048842613,217128
1690048842715,217516
1690048842817,219004
1690048842919,220616
1690048843021,220712
1690048843123,220740
1690048843225,220700
1690048843327,220956
1690048843430,220700
1690048843534,220780
1690048843637,220712
1690048843739,220968
1690048843841,220784
1690048843943,220824
1690048844046,220820
1690048844148,220744
1690048844251,220872
1690048844353,220836
1690048844454,220892
1690048844557,221008
1690048844658,220836
1690048844760,220844
1690048844862,220860
1690048844964,220824
1690048845066,221080
1690048845168,220940
1690048845270,220936
1690048845371,221064
1690048845473,217728
1690048845575,217856
1690048845677,218112
1690048845778,217952
1690048845880,217884
1690048845982,217708
1690048846086,217752
1690048846192,217708
1690048846293,217660
1690048846395,217740
1690048846497,217668
1690048846599,217720
1690048846701,217732
1690048846803,217788
1690048846905,217820
1690048847007,217716
1690048847109,217748
1690048847211,217672
1690048847312,217928
1690048847414,217784
1690048847516,217728
1690048847618,217796
1690048847720,217724
1690048847822,217776
1690048847923,219332
1690048848025,220896
1690048848129,221268
1690048848231,221192
1690048848333,221148
1690048848436,221344
1690048848538,221288
1690048848640,221364
1690048848741,221332
1690048848844,221280
1690048848946,221536
1690048849048,221420
1690048849150,221352
1690048849252,221332
1690048849354,221312
1690048849456,221568
1690048849558,221588
1690048849660,221844
1690048849762,222084
1690048849864,221844
1690048849965,222484
1690048850067,222424
1690048850169,222744
1690048850271,222928
1690048850372,222960
1690048850474,223216
1690048850577,222920
1690048850681,219296
1690048850783,219352
1690048850885,219480
1690048850987,219332
1690048851089,219388
1690048851190,219388
1690048851293,219448
1690048851395,219388
1690048851497,219140
1690048851600,219256
1690048851703,219192
1690048851806,219180
1690048851913,219436
1690048852016,219228
1690048852118,219316
1690048852220,219252
1690048852322,219308
1690048852424,219248
1690048852526,219308
1690048852627,219236
1690048852729,219292
1690048852831,219332
1690048852933,219460
1690048853036,219296
1690048853138,219588
1690048853242,221380
1690048853346,222680
1690048853451,222920
1690048853553,222968
1690048853655,223096
1690048853757,222816
1690048853860,222864
1690048853962,222916
1690048854064,222956
1690048854166,222864
1690048854268,223120
1690048854370,222960
1690048854471,223004
1690048854574,222992
1690048854676,222904
1690048854780,222928
1690048854882,222904
1690048854984,222900
1690048855090,222872
1690048855192,222964
1690048855296,223048
1690048855399,222996
1690048855501,223080
1690048855604,223040
1690048855707,223168
1690048855810,222868
1690048855915,222856
1690048856018,223112
1690048856122,219384
1690048856227,219360
1690048856331,219488
1690048856434,219372
1690048856536,219336
1690048856640,219464
1690048856743,219468
1690048856845,219440
1690048856947,219696
1690048857050,219440
1690048857153,219508
1690048857256,219464
1690048857362,219720
1690048857469,219684
1690048857573,219576
1690048857675,219532
1690048857781,219596
1690048857884,219528
1690048857987,219472
1690048858091,219548
1690048858194,219604
1690048858298,219580
1690048858401,219500
1690048858505,219568
1690048858608,219592
1690048858711,219720
1690048858813,220376
1690048858916,221468
1690048859019,222824
1690048859123,223460
1690048859227,223432
1690048859332,223516
1690048859436,223472
1690048859539,223524
1690048859643,223460
1690048859745,223516
1690048859847,223468
1690048859951,223452
1690048860054,223528
1690048860157,223456
1690048860259,223712
1690048860361,223544
1690048860464,223672
1690048860567,223584
1690048860672,223564
1690048860776,223548
1690048860881,223676
1690048860985,223684
1690048861088,223656
1690048861190,223600
1690048861293,223656
1690048861397,223536
1690048861500,223592
1690048861603,223720
1690048861705,223620
1690048861807,223564
1690048861908,223820
1690048862010,223576
1690048862112,223636
1690048862214,219436
1690048862317,219564
1690048862419,219608
1690048862521,219548
1690048862623,219620
1690048862725,219748
1690048862827,219624
1690048862928,219552
1690048863030,219600
1690048863132,219256
1690048863234,219304
1690048863336,219344
1690048863437,219248
1690048863539,219348
1690048863642,219276
1690048863745,219532
1690048863849,219336
1690048863953,219280
1690048864055,219356
1690048864157,219280
1690048864259,219536
1690048864361,219396
1690048864463,219320
1690048864565,219360
1690048864667,219416
1690048864769,219440
1690048864871,219472
1690048864972,221264
1690048865074,223032
1690048865176,219892
1690048865278,219804
1690048865380,220060
1690048865482,219912
1690048865584,219856
1690048865691,219828
